,ItemLabels,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016
BENUE,"Beef,boneless",1079.16666666666,1000,1087.715,1016.66625,1137.5657142857099,1086.667,1055.47083333333,1058.19625,1210.23833333333,1237.0213564390301,1059.99975,1205.454999999995
BENUE,Bread sliced 500g,215.833333333333,253.333333333333,243,293.75,267.8571428571425,265.625,310,224.444444444444,274.8214285714285,313.300866829188,290.2777777777775,287.9166666666665
BENUE,Bread unsliced 500g,228.5714285714285,291.6666666666665,248.472222222222,287.5,258.88888888888846,265,300,285,269.444444444444,257.5661665919755,301.25,315.05
BENUE,Broken Rice (Ofada),148.39,186.67,266.67,160,187.5,220,250,258.06,250,266.67,250,263.335
BENUE,Chicken Feet,666.67,780,750,700.06,750,766.67,800,850,760.55,717.210556823417,750.52,800.99
BENUE,Chicken Wings,550,500,600,620.833333333333,637.5,750,600,750,1000,707.560257284999,800,825
BENUE,Evaporated tinned milk carnation 170g,120,120,123.333333333333,120,135,120,135,120,138,135.16330839485101,135,135
BENUE,"Evaporated tinned milk(peak), 170g",137.333333333333,132.380952380952,137.738095238095,136.5,154.375,158.125,151.857142857142,154,154.791666666667,158.625965162392,157.5,158.5
BENUE,Frozen chicken,1200,1300,1400,1600,1500.32,1600,2100,1700,2050,1996.58335705,1600,1733.33333333333
BENUE,"Gari white,sold loose",162.83619047619,164.818571428571,162.260833333333,162.43875,142.52312499999948,150.915972222222,166.148,171.824,162.0388888888885,153.18372808194601,169.738888888889,148.810833333333
BENUE,"Gari yellow,sold loose",225.456666666667,230.8025,238.670357142856,244.290833333333,259.5475,270.785,252.997142857142,267.260769230769, ,234.417126580528,232.66750000000002,240.298928571429
BENUE,Mudfish (aro) fresh,694.12,680,941.67,925.75,803.569999999999,825,828.569999999999,887.5,857.14,931.615230477384,803.569999999999,889.34
BENUE,Mudfish : dried,1254.11375,1250,1571.97125,1804.9241666666649,1306.493,2053.0299999999997,1704.545,1685.714,1347.4025000000001,1820.512776690205,1524.475,2200
BENUE,Onion bulb,222.845416666666,246.557291666667,241.200444444444,256.577857142857,254.573263888888,261.83125,230.8375,231.148571428571,233.157111111111,240.631524933333,265.23275,236.19049999999902
BENUE,Rice agric sold loose,193.55,193.55,213.81,200.35000000000002,218.75,258.06,283.48,322.58,312.5,294.821991,312.5,300.56
BENUE,Rice local sold loose,153.748095238095,147.18095238095202,181.68388888888848,183.59696428571402,188.18555555555548,235.421,275.7635,285.829375,298.5813888888885,277.6926435399995,289.95925,300.25
BENUE,Rice Medium Grained,161.29,161.29,200,161.29,187.5,225.81,281.25,258.06,281.25,292.796429599999,281.25,258.06
BENUE,"Rice,imported high quality sold loose",220.99833333333248,250.8797619047615,256.1254166666665,255.8616666666665,271.4375,318.281875,361.834125,362.673076923076,381.43287499999997,371.4520288223255,384.7185416666665,382.261428571428
BENUE,Tomato,215.5466666666665,240.121041666666,250.265,211.155952380952,222.224166666666,233.335,258.0275,244.072857142857,238.82119047619,275.874119999999,234.422222222222,251.282
BENUE,Yam tuber,145.859166666666,146.08166666666648,130.416555555555,137.922857142856,191.0325,155.370555555555,191.26937500000003,147.778461538461,193.03562499999998,157.2324214791765,129.889249999999,130.95
KOGI,Agric eggs medium size,328.25,327.25,410.25,443,388,403.5,407.222222222222,390.83333333333303,417.261904761904,500.806,479,443.75
KOGI,Agric eggs(medium size price of one),28.75,30,33.8333333333333,33.75,35.35714285714285,35.85714285714285,36.3888888888888,35,40,43.59921621087496,40,42
KOGI,"Beans brown,sold loose",262.3075,281.40250000000003,276.5225,270.991666666666,272.17416666666645,299.9416666666665,300.260909090909,300.54875,304.605,317.906150084238,321.110833333333,328.146666666667
KOGI,Beans:white black eye. sold loose,253.118333333333,257.9565,252.20749999999998,250.79500000000002,247.4458571428565,283.784571428571,262.737368421052,264.0271666666665,292.557833333333,312.286846,312.3736666666665,317.31541666666647
KOGI,Beef Bone in,776.19,725,804.1675,1013.1,978.29,950,1013.332,983.333333333333,1233.33333333333,1003.9183814049945,1053.03125,1126.785
KOGI,"Beef,boneless",1033.33333333333,1172.46875,1000,1215.4166666666652,1058.3333333333298,1087.5,1025,1081.5144999999995,1347.459999999995,1360.497313584,1002.74533333333,1215.28
KOGI,Bread sliced 500g,262.5,241.66666666666652,315,289.1666666666665,276.25,281.25,300,285,285.969,313.57338483456,332.575757575757,333.33333333333303
KOGI,Bread unsliced 500g,251.5,290,250,236.66666666666652,240.7142857142855,260,300,242.8571428571425,243.6828571428568,256.532727272727,318.636363636364,287.5
KOGI,Broken Rice (Ofada),280.69,281.64434600000004,282.60193677640007,283.56278336143987,284.5268968248688,285.49428827407337,286.4649688542052,287.43894974830954,288.4162421774538,273.696928,274.6274975552,275.5612310468877
KOGI,Chicken Feet,558.99,560.890566,500,501.70000000000005,503.4057800000001,505.1173596520001,506.83475867481695,600,800,877.037997918599,880.0199271115223,883.0119948637015
KOGI,Chicken Wings,600.15,600,600,601.36,602.724624,900,900,925,900,927.83633034419,950.23,945.99
KOGI,Evaporated tinned milk carnation 170g,120,120,120.34,120,125,122.5,127.142857142857,130,130,135.666,135,120
KOGI,"Evaporated tinned milk(peak), 170g",140.75,149.5,146.5,147.5,146.8571428571425,143.8571428571425,143.333333333333,145,148.75,168.21834847050502,159.833333333333,165.75
KOGI,Frozen chicken,1500,1550,1533.3333333333298,1550,1600,1600,1733.33333333333,1541.6666666666652,1600,1569.3075,1600,1700
KOGI,"Gari white,sold loose",165.8985,164.4905,166.568,169.146666666667,165.4782857142855,178.58728571428549,192.006666666666,178.899833333333,188.535238095238,196.328670148986,220.095833333333,229.13150000000002
KOGI,"Gari yellow,sold loose",222.377083333333,222.6675,223.572333333333,227.915,233.684,235.139,248.512352941176,245.91, ,250.064920927676,251.420999999999,254.825
KOGI,Mudfish (aro) fresh,660.4175,686.665,688.9996610000001,689.6,739.7725,733.335,729.16875,783.33,803.569999999999,982.546857999999,933.33,925
KOGI,Mudfish : dried,1654.49916666666,1800,1806.1200000000001,1807.37,1849.265,2270.83333333333,1858.33333333333,1863.63166666666,2231.38,2396.5528574690697,1738.88833333333,1850
KOGI,Onion bulb,233.21125,235.440833333333,234.255,268.615,265.337499999999,272.5,270.03626984127,296,280.042857142857,299.6146366666665,280.287,281.431
KOGI,Rice agric sold loose,220.695,246.07,232.015,266.67,254.165,267.9916666666665,343.89,352.83,247.06,374.2432972870495,350.5975,352.4695315
KOGI,Rice local sold loose,165.7070833333325,175.108,244.02949999999998,205.26625,223.817857142857,274.08385714285697,309.476315789473,306.5495,320.638571428571,291.883533517857,337.990666666666,337.91875
KOGI,Rice Medium Grained,212.78,213.503452,214.22936373680002,214.95774357350516,215.6885999016551,216.42194114132073,217.15777574120125,217.89611217872135,218.63695896012902,222.237050944878,225.890656918091,233.546485151612
KOGI,"Rice,imported high quality sold loose",245.154583333333,260.92825,249.053,324.8599999999995,322.91999999999996,376.0651666666665,395.981249999999,417.9209999999995,377.2987499999995,378.9814992675425,415.0624999999995,450
KOGI,Tomato,193.576,210,168.462,174.305833333333,171.74,196.74,204.733571428571,214.722,195.833333333333,204.220683122517,237.7275,237.30208333333297
KOGI,Yam tuber,133.307,150.34,131.8565,138.64357142857,133.41488095238,144.538571428571,146.523174603174,156.5199999999995,196.963333333333,199.3314439703,202.559,211.3304166666665
KWARA,Agric eggs medium size,320,340,343.7142857142855,351,352.272727272727,411.5699999999995,362.33333333333303,366.75,393.33333333333303,403.7226958829365,422.5,455.416666666667
KWARA,Agric eggs(medium size price of one),27.91666666666665,28.75,29.5833333333333,30,29.5454545454545,36.5742857142857,30.5,33.75,33.3333333333333,43.024487810063405,36.4583333333333,35.8333333333333
KWARA,"Beans brown,sold loose",292.365833333333,298.964166666667,287.143,268.530833333333,277.178888888888,305.941666666666,258.6932857142855,314.25499999999954,332.5875,355.05083519209654,353.5375,356.9075
KWARA,Beans:white black eye. sold loose,257.435333333333,265.1495,289.829,291.744166666667,219.52949999999998,289.45971428571397,235.95063636363602,251.99875000000003,287.14809523809504,270.813327754071,277.033571428571,283.902499999999
KWARA,Beef Bone in,833.33375,819.444999999999,866.502499999999,858.031666666667,826.873,969,833.596666666667,838.1975,1013.98833333333,980.5061984895251,1083.4539999999902,1105.67333333333
KWARA,"Beef,boneless",1017.6275,1031.872,1072.46474999999,1005.93833333333,1025.52416666666,1005.25,1074.43452380952,1249.52733333333,1200.40916666666,1220.015829644285,1122.82,1296.76916666666
KWARA,Bread sliced 500g,250.833333333333,255,300,312.5,300,286.875,315,300,300,300,350,312.5
KWARA,Bread unsliced 500g,267.499999999999,268.75,250,287.5,292.857142857142,265.2,303.5714285714285,236.25,237.78562499999998,247.81149455706498,291.0714285714285,295.333333333333
KWARA,Broken Rice (Ofada),185.71499999999997,185,204.67000000000002,200,207.14,208.48640999999998,275,285.71,339.284999999999,299.444894775,321.43,321.43
KWARA,Chicken Feet,646.67,676.67,680,680,675,679.3874999999999,680,766.666666666666,750,770.009122154999,700,750
KWARA,Chicken Wings,683.333333333333,700,750,866.666666666666,812.5,918,866.666666666666,820,883.333333333333,828.16509141127,850,850
KWARA,Evaporated tinned milk carnation 170g,120,120,118.75,125,116.875,124.95,126.666666666666,127.48999999999933,133.333333333333,134.490229454743,130,130
KWARA,"Evaporated tinned milk(peak), 170g",146.666666666667,148.714285714285,140.428571428571,144.833333333333,147.272727272727,146.7342857142855,149.818181818182,142.380952380952,149.523809523809,167.87497483739247,164.107142857142,164.166666666667
KWARA,Frozen chicken,1200,1500,1281.99666666666,1211.4975,1274.83333333333,1242,1211.4975,1575,1566.66666666666,1505.05693103226,1372.995,1500
KWARA,"Gari white,sold loose",162.472,164.997428571429,167.540714285714,163.433333333332,183.8,182.1612857142855,166.27106060606002,183.6149999999995,176.6066666666665,173.193814507236,187.5267857142855,173.6899999999995
KWARA,"Gari yellow,sold loose",176.176333333333,177.181,173.179333333333,176.458333333333,186.941,199.840999999999,184.582333333333,204.302857142857, ,204.32240906395,205.789166666667,210.150833333333
KWARA,Mudfish (aro) fresh,950,950,950,1100,1029.40999999999,944,969.23,1100,1000,1034.00562595962,1042.855,1100
KWARA,Mudfish : dried,1700,1830.55499999999,1729.875,1707.63,1799.098,1916.25,1946.97,1885.8975,1816.705,1891.923058,1856.13833333333,1911.11
KWARA,Onion bulb,205.555,232.167023809523,231.799166666667,228.404166666666,222.436666666666,224.75,243.78976190476152,243.8888888888885,254.229166666667,251.821968785307,276.093714285714,281.323333333333
KWARA,Rice agric sold loose,220.34,221.77221,220,221.3,276.34000000000003,273.35166666666646,265.625,307.5,306.67,299.249104370988,322.86,338.9475
KWARA,Rice local sold loose,161.51899999999898,163.214666666667,172.63150000000002,201.9883333333325,216.983571428571,239.565428571428,238.889444444444,287.224833333333,280.3941666666665,305.84730491689254,291.6804166666665,258.055416666666
KWARA,Rice Medium Grained,193.75,199.49,245.318333333333,251.1875,253.90625,255.556640625,262.945,337.2,360.185,363.423151405859,365.52,341.07
KWARA,"Rice,imported high quality sold loose",229.271999999999,231.629880952381,265.7834285714285,281.05866666666645,309.7739999999995,363.588,312.26595238095194,386.46766666666645,374.10062499999947,406.169209875,411.0987499999995,399.3862499999995
KWARA,Tomato,201.2954166666665,150.198333333333,159.137857142857,164.21,165.65,168.75,175.44,178.552,195.216547619047,190.199440798487,222.48342857142802,221.22083333333302
KWARA,Yam tuber,132.5933333333325,148.243333333333,128.35399999999998,145.801666666667,191.448333333333,195.428571428571,204.488095238095,201.613374999999,214.5651190476185,214.475121195719,215.650999999999,216.309
NASSARAWA,Agric eggs medium size,346.25,358,357.5,356.7142857142855,357.5,380,381.33333333333303,393.125,396.363636363636,384.724387564823,491.6666666666665,493.333333333333
NASSARAWA,Agric eggs(medium size price of one),30,30,30,30,30,33.78571428571425,34.4444444444444,35.2142857142857,34.5454545454545,43.6311252915137,38.9583333333333,38.3333333333333
NASSARAWA,"Beans brown,sold loose",255.824166666666,257.789,254.034166666666,257.789166666667,239.752857142857,250.95133333333303,233.47666666666652,291.723571428571,282.724,337.701888,348.77,334.126666666666
NASSARAWA,Beans:white black eye. sold loose,236.662857142857,230.9425,231.905,234.545,234.348095238095,246.91814285714253,237.538666666667,231.15671428571352,260.836666666666,289.984402285714,280.594,263.1754166666665
NASSARAWA,Beef Bone in,803.138333333333,810.857,871.538,826.199285714285,973.472857142855,938.058214285714,919.545,986.240714285714,1005.3575,1053.42680442305,1077.55,1115.00041666666
NASSARAWA,"Beef,boneless",1057.14285714285,1071.695,1030,1063.36714285714,1075,1010.779285714285,1076.6666666666652,1023.02714285714,1194.44444444444,1232.40341365122,1189.72857142857,1384.76166666666
NASSARAWA,Bread sliced 500g,255,253.75,300,256.190476190476,285.7142857142855,258.33333333333303,300,257.272727272727,300.63,301.2900564448655,278.33333333333303,268.33333333333303
NASSARAWA,Bread unsliced 500g,265,280,285,285.428571428571,251.428571428571,256,300,293.333333333333,300.63,250.620952380952,312,259.5
NASSARAWA,Broken Rice (Ofada),195.173333333333,175.49,234.483333333333,217.24,241.38,241.38,252.873333333333,293.1,335.181666666666,338.533483333333,344.83,325.86
NASSARAWA,Chicken Feet,691.113333333333,673.335,670,698.735,657.5025,675.67,756.67,800,800,946.03985986839,993.3418528618095,1038
NASSARAWA,Chicken Wings,600,600,600,682.65625,781.25,757.78,766.67,716.6666666666665,766.67,805.79820733772,800,895
NASSARAWA,Evaporated tinned milk carnation 170g,120,125,130,125,120,130,120.252,125,133.333333333333,138.326719749697,140,130
NASSARAWA,"Evaporated tinned milk(peak), 170g",147.738095238095,155,140,148.285714285714,149.714285714285,144.8571428571425,141,141.7142857142855,141.818181818181,156.869438409707,149.583333333333,157.666666666667
NASSARAWA,Frozen chicken,951.88,955.5,975.88,990,950,1000,951.995,1050,953.9941895,1191.72,955.99757729795,1100
NASSARAWA,"Gari white,sold loose",164.691428571429,168.409,160.833333333333,169.73857142857,174.753714285714,201.7142857142855,202.469833333333,208.026142857142,210.665833333333,223.657521057143,224.166499999999,230.406249999999
NASSARAWA,"Gari yellow,sold loose",177.5775,174.908,173.152333333333,174.763333333333,186.6691666666665,214.2416666666665,216.82,219.920833333333, ,250.47492553443948,228.86375,229.9945
NASSARAWA,Mudfish (aro) fresh,650.22,657.282,642.86,650,644.210006,601.26,645.5628470126001,725,646.9185289913265,750,648.2770579022083,814.29
NASSARAWA,Mudfish : dried,1674.5975,1594.1175,1789.073,1674.0920833333298,1775,1727.125,1787.03833333333,1822.3758333333299,1951.03111111111,1981.94169425,1933.83166666666,1941.605
NASSARAWA,Onion bulb,255.739523809523,223.16125,227.315,224.918333333333,223.081,232.56749999999948,221.063,245.13583333333298,258.547777777777,263.014477054086,232.664583333333,247.637916666667
NASSARAWA,Rice agric sold loose,166.67,173.33,167.020007,200,263.33,266.67,270.84,267.230007,261.681764,299.71175760231904,333.33,333.33
NASSARAWA,Rice local sold loose,172.8029761904755,178.840999999999,198.2775,189.048571428571,210.975,262.8611428571425,244.5996666666665,272.2452857142855,258.336666666666,265.0470723749995,282.0156666666665,260.9054166666665
NASSARAWA,Rice Medium Grained,170.45,180,200,195.565,205.718333333333,219.445,255.5566666666665,245.45,277.78,285.515076995106,288.573338,309.08
NASSARAWA,"Rice,imported high quality sold loose",250.156428571429,259.998,280.5575,268.58642857142854,327.144285714285,357.1409999999995,351.112,364.523,359.445,379.3085033214285,409.229583333333,399.999166666666
NASSARAWA,Tomato,179.540714285714,183.75,184.559,231.485,232.55,251.840142857142,253.094,268.30485714285703,269.681428571428,274.63313,260.6475,276.209999999999
NASSARAWA,Yam tuber,149.72528571428552,139.448,141.213,164.878571428571,167.221666666666,168.227999999999,175.788333333333,199.21,176.353999999999,179.370300845664,186.296499999999,190.858
NIGER,Agric eggs medium size,359,361.0714285714285,364,436.6666666666665,378.33333333333303,422.5,440.833333333333,411.0416666666665,491.25,479.2426527246645,474.1666666666665,482.5
NIGER,Agric eggs(medium size price of one),30,30.7142857142857,29.99999999999995,37.25,30,35,38.3333333333333,33.75,30,47.811584913958995,42.5,41.25
NIGER,"Beans brown,sold loose",181.5499999999995,213.635,196.814166666666,202.253333333333,194.772,254.42375,253.56,260.17325,301.13499999999954,387.3731817958015,376.7849999999995,224.9975
NIGER,Beans:white black eye. sold loose,155.133333333333,171.6199999999995,165.1466666666665,191.95749999999998,189.761666666666,256.4375,217.9658333333325,246.17475,276.5175,309.2762756572705,294.35749999999996,315.151666666667
NIGER,Beef Bone in,782.2224999999995,750,749.841666666666,766.58,834.14708333333,811.11,858.79625,953.93583333333,905.3575,957.542001799995,965.43249999999,1058.11333333333
NIGER,"Beef,boneless",816.293333333333,980.39,894.728333333333,1147.54761904762,1186.12333333333,976.754166666666,941.187083333333,1277.7775000000001,1011.2008333333329,1013.813613628028,985.5949999999996,1247.87999999999
NIGER,Bread sliced 500g,285,258.333333333333,350,228.75,233.333333333333,300,310,249.583333333333,250.85620833333303,271.14594595678,315,300
NIGER,Bread unsliced 500g,267.5,300,258.333333333333,283.25,300,300,300,288.035714285714,288.994696428571,244.778161223732,333.333333333333,275
NIGER,Broken Rice (Ofada),276.99,289.755,290,325.786666666666,275.185,257.14,283.2516666666665,285.46999999999946,285.71,298.3836157632,285.39,299.695
NIGER,Chicken Feet,400,433.333333333333,400,400,506.25,513.335,492.5,556.25,544.666666666667,587.55,530,570
NIGER,Chicken Wings,500,500,500,547.9125,771.825,560,560,743.75,707.145,827.676523423317,800,883
NIGER,Evaporated tinned milk carnation 170g,120,120.61200000000001,121.22712120000003,121.84537951812004,122.46679095366247,130,130.663,130,130,121.536005936268,122.15583956654298,132.55
NIGER,"Evaporated tinned milk(peak), 170g",142.5,140,140,145.75,148.75,144.166666666667,144.999999999999,148.75,146.666666666667,145.671692048738,141.66666666666652,142.5
NIGER,Frozen chicken,1062.5,1075,1025,1025.78,1050,1325,1087.5,1483.33333333333,1490.8983333333301,1081.02618555478,1033.33333333333,1325
NIGER,"Gari white,sold loose",108.2925,109.333392857142,145.833333333333,129.8589999999995,137.91666666666652,166.67,168.056666666666,171.8775,165.278333333333,170.7612695498735,198.61099999999948,255.278333333333
NIGER,"Gari yellow,sold loose",111.33500000000001,160.83375,158.333333333333,191.2819999999995,192.70999999999998,228.16699999999952,208.71800000000002,222.322321428571, ,225.28150466666648,233.7495,241.593333333333
NIGER,Mudfish (aro) fresh,650.13,653.4456630000001,644.4649999999999,642.353333333333,777.2650000000001,666.67,674.77,629.913333333333,800,864.7739744714205,765,829.585
NIGER,Mudfish : dried,1641.12999999999,1500,1762.78375,1273.859166666665,1604.65875,1604.165,1567.8683333333302,1728.245,1320.634166666665,1797.7074614170501,1767.74333333333,1772.46666666666
NIGER,Onion bulb,217.51,216.666666666666,221.756666666666,237.553333333333,255.1775,294.75875,334.98499999999945,287.778333333333,292.164,323.771419017023,296.503999999999,334.439583333333
NIGER,Rice agric sold loose,171.43,202.38,195.94,206.9875,257.14,242.86,246.0874999999995,293.3075,294.80336825000006,321.4237596135665,293.23,329.325
NIGER,Rice local sold loose,174.284999999999,171.90196428571397,181.90499999999952,168.4599999999995,222.85500000000002,227.927083333333,240.28933333333248,258.859375,254.1,243.05670831666652,247.427999999999,258.569999999999
NIGER,Rice Medium Grained,182.86,207.235,194.74,214.285,227.14,289.47,251.43,252.508293,271.424999999999,273.795959648123,285.86,295.71
NIGER,"Rice,imported high quality sold loose",220.062666666667,255.47499999999948,240.55766666666648,276.03166666666,338.505833333333,287.2551190476185,320.3846666666665,339.0795,340.585208333333,358.24740125,326.587222222222,339.934999999999
NIGER,Tomato,210.957,210,220.009166666666,219.63749999999902,220.96,250,261.161666666667,269.816785714286,246.4675,284.693068433171,262.24791666666647,288.789166666666
NIGER,Yam tuber,138.128,172.283333333333,127.285833333333,176.575,144.9799999999995,189.2,218.759666666666,215.771666666667,220.5,169.4384592686595,170.47916666667,248.100333333333
PLATEAU,Agric eggs medium size,350.7142857142855,327.5,358.33333333333303,321,355,371.25,421.33333333333303,373.1666666666665,420,571.592104819978,461.875,460
PLATEAU,Agric eggs(medium size price of one),29.28571428571425,27.5,30,42.6428571428571,39.6875,31.875,35.3333333333333,31.5,30,47.8193308197141,36.7708333333333,39.875
PLATEAU,"Beans brown,sold loose",212.9949999999995,171.625,220.25,220.0549999999995,226.78875,246.06875,278.81599999999946,290.9083333333325,226.42,412.014957948914,345.09333333333245,307.60874999999953
PLATEAU,Beans:white black eye. sold loose,203.041428571428,209.528,205.028333333333,210.145428571429,209.845,265.68375000000003,254.873333333333,261.84233333333304,299.7475,307.553544,261.194791666666,280.882083333333
PLATEAU,Beef Bone in,917.8571428571424,900,920,950,975,962.5,937.5,969.642857142857,1121.42857142857,1047.0285,1028.333,1003.33333333333
PLATEAU,"Beef,boneless",921.428571428571,920,947.5,983.333333333333,985.4166666666665,1000,978.4090909090905,983.333333333333,1191.83714285714,1393.91915135742,1125,1083.3333333333298
PLATEAU,Bread sliced 500g,255.952380952381,253.75,350,250,258.75,268.75,300,251.25,252.22125,360.139637499998,312.4999999999995,254.1666666666665
PLATEAU,Bread unsliced 500g,258.809523809524,267.5,250,251.666666666667,240,254.1666666666665,300,257.857142857142,258.772142857142,273.757209422471,296.6666666666665,251.66666666666652
PLATEAU,Broken Rice (Ofada),200,200.756,201.5151752,252.8,256.25,257.32625,225.81,250,251.04999999999998,269.432715999999,340,282.8125
PLATEAU,Chicken Feet,483.335,485.365007,487.4035400294,600,602.52,660,662.352,700,803.36,885.903729359522,825,850
PLATEAU,Chicken Wings,500,501.68,503.367056,550,750,800,950,800,803.36,1051.08535198969,1055.4999104680467,950
PLATEAU,Evaporated tinned milk carnation 170g,118.333333333333,110,110.462,110.9259404,110,110.462,115.833333333333,120,120.50399999999999,131.520189041955,130,130
PLATEAU,"Evaporated tinned milk(peak), 170g",140,140,140,139.7142857142855,140,139.375,141.16666666666652,139.16666666666652,140,177.9579722963,149.375,157.708333333333
PLATEAU,Frozen chicken,1400,1405.8799999999999,1411.784696,1600,1500,1633.33333333333,1833.33333333333,1866.66666666666,1874.5066666666598,1919.99333333333,1800,1825
PLATEAU,"Gari white,sold loose",124.2714285714285,127.272,158.0325,141.52328571428552,156.018214285714,178.108392857142,219.620333333333,216.903333333333,226.832499999999,197.145623290909,228.0616666666665,216.0599999999995
PLATEAU,"Gari yellow,sold loose",192.20749999999953,195.56,214.681666666666,218.5975,229.5875,218.9937499999995,229.1916666666665,257.866666666666, ,241.982386425,257.223333333333,289.38625
PLATEAU,Mudfish (aro) fresh,650,652.73,655.471466,658.2244461572,733.333333333333,666.67,900,1100,1104.62,1173.04833031328,1100,1085.415
PLATEAU,Mudfish : dried,1630.10583333333,1706.52,1769.23,1992.078333333325,2010.11833333333,2589.32833333333,1841.352999999995,2288.0950000000003,1776.19,2572.8860798731,2431.82,2946.85999999999
PLATEAU,Onion bulb,194.94821428571402,166,158.042,143.87791666666652,158.681666666666,176.6966666666665,186.910681818181,207.897678571428,157.24,183.947948821068,147.03,203.73624999999998
PLATEAU,Rice agric sold loose,180.65,192.31,220.03666666666652,198.9925,176.665,264.5175,252.07,363.335,266.67,268.725712961179,268.436666666666,279.375
PLATEAU,Rice local sold loose,150.848809523809,152.394,186.69,187.2672857142855,182.046875,250.458125,249.844833333333,281.1058333333325,289.01875,231.390789405213,272.5197916666665,252.79
PLATEAU,Rice Medium Grained,220.13,193.55,194.36291,195.179234222,195.99898700573237,196.82218275115645,220.69,290.32,290.32,284.99245875,290.32,312.5
PLATEAU,"Rice,imported high quality sold loose",218.0114285714285,222.578,275.7537499999995,268.98928571428553,287.423125,343.121875,331.52949999999953,373.9051666666665,392.405,384.418858775,399.0825,414.712083333333
PLATEAU,Tomato,172.3292857142855,162.77,171.482,175.25791666666652,185,185.112083333333,180.79534090909,235.281071428571,228.688333333333,282.061764,178.71949999999902,243.442
PLATEAU,Yam tuber,164.696666666667,166.82,171.108999999999,239.6375,259.584583333333,258.641,232.534318181818,200.906428571428,238.507142857142,217.689073900736,218.46125,254.300833333333
EKITI,Agric eggs medium size,331.6666666666665,315.772727272727,338.25,334.5454545454545,321.83333333333303,325.944444444444,386.623376623376,343.9772727272725,321.313131313131,496.91428237021,427.25,440.25
EKITI,Agric eggs(medium size price of one),28.46590909090905,28.8181818181818,30.227272727272698,29.6428571428571,29.75,29.4722222222222,30.68181818181815,30.7323232323232,29.5454545454545,35.11595832902685,39.75,39.375
EKITI,"Beans brown,sold loose",211.5806666666665,207.1946527777775,225.8054166666665,233.13119047619,254.33857142857102,304.205714285714,286.583611111111,287.49595238095196,305.666,345.78990764798,281.2177380952375,307.741071428571
EKITI,Beans:white black eye. sold loose,164.2569642857135,173.0285,192.628989898989,198.8372222222215,225.77905555555498,263.2799999999995,259.270349650349,281.8809090909085,258.02207070707,267.967071886029,249.24737499999998,245.4576249999995
EKITI,Beef Bone in,733.918636363636,763.7740909090905,829.765909090909,846.7531818181815,971.8824242424205,812.4295,784.338846153846,834.865,812.3968181818179,927.30401677001,865.4038888888886,860.917321428571
EKITI,"Beef,boneless",1163.0681818181802,1188.311688311685,1200,1200,1171.795,1193.888888888885,1200,1200,1188.888888888885,1354.3826462299949,1261.111111111105,1307.5
EKITI,Bread sliced 500g,200,200,206.21212121212102,202.5,204.5454545454545,250,300,250,250.375,298.212683209511,250,258.75
EKITI,Bread unsliced 500g,200,300,206.111111111111,204.5454545454545,208.333333333333,247.5,300,250,250.375,247.5559390015095,250,258.75
EKITI,Broken Rice (Ofada),380.77,381.341155,312.5,312.96875,313.43820312500003,313.90836042968755,314.3792229703321,314.8507918047876,315.3230679924948,407.715875149166,408.32744896188973,408.93994013533256
EKITI,Chicken Feet,844.12,845.3861800000001,846.6542592700001,850,900,901.35,902.702025,900,901.35,874.000259999999,875.311260389999,876.624227280584
EKITI,Chicken Wings,900,900,933.333333333333,933.333333333333,950,900,950,916.666666666666,925,926.893333333333,1200,1200
EKITI,Evaporated tinned milk carnation 170g,125.34,130,140,140.21,140.42031500000002,140.63094547250003,140.84189189070878,141.05315472854485,141.26473446063767,149.907726709375,150.13258829943908,150.35778718188826
EKITI,"Evaporated tinned milk(peak), 170g",141.25,142.083333333333,146.2777777777775,145.5,145.722222222222,143.5,146.2142857142855,145.9595959595955,150.41666666666652,150,150,145
EKITI,Frozen chicken,1000,1001.5,1000,1000,1001.5,1200,1000,1400,1200,1390.34,1400,1402.1000000000001
EKITI,"Gari white,sold loose",91.90208333333331,91.73535353535345,95.3625,144.5975757575755,133.49677777777748,130.086666666666,122.654642857142,140.54459595959548,137.998625,185.191811406153,145.580375,155
EKITI,"Gari yellow,sold loose",102.51933333333301,100,110,140.54571428571398,144.5685,159.16625,165.44,139.37566666666652, ,175.45673968113152,161.2,161.89249999999998
EKITI,Mudfish (aro) fresh,750,752.38,750,817.46,750,750,800,861.11,850,905.466559211865,1090.91,950
EKITI,Mudfish : dried,1170.781883116875,1432.25685714285,1431.3336507936451,1593.91071428571,1919.42166666667,2045.68875,2100,2278.8852777777747,2209.42087301587,2501.848303057985,2500,2500
EKITI,Onion bulb,216.4185416666665,146.022670454545,145.88422222222198,136.379444444444,130,110,112.487727272727,169.864857142857,200.825757575757,200,200,264.512083333333
EKITI,Rice agric sold loose,234.69,235.042035,257.14,257.52571,257.91199856500003,258.29886656284754,258.6863148626918,259.0743443349859,259.4629558514884,247.524954526848,247.89624195863829,248.26808632157625
EKITI,Rice local sold loose,232.28670329670302,281.3402020202015,310.4816666666665,326.011111111111,357.948701298701,395.8156666666665,385.8962499999995,377.38809090909047,345.0565,340.8831382749025,360.745624999999,356.25849999999946
